Beat Cop,"['Adventure, Puzzle']",['11 bit studios'],['623 MB'],"['March  5, 2019']",70,6.9,"['German, English, Spanish, French, Italian, Japanese, Korean, Portuguese, Russian, Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.49', '-77%']}"
Flat Heroes,"['Action, Arcade, Party, Platformer']",['Parallel Circles'],['242 MB'],"['August  2, 2018']",82,8.3,"['Japanese, English, Spanish, French, German, Italian, Dutch, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$6.69', '-33%']}"
WARSAW,"['Strategy, Role-Playing']",['Crunching Koalas'],['2.104 GB'],"['October  1, 2020']",69,tbd,"['English, French, German, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$15.99', '-20%']}"
Think of the Children,"['Party, Action, Multiplayer']",['Fellow Traveller'],['614 MB'],"['September 25, 2018']",tbd,tbd,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$2.59', '-80%']}"
Silence,['Adventure'],['Daedalic'],['6.945 GB'],"['April 11, 2019']",75,7.4,"['Japanese, Portuguese, English, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.99', '-90%']}"
SUPERHOT,"['Puzzle, Action, First-Person, Indie']",['SUPERHOT'],['2.979 GB'],"['August 19, 2019']",84,8.2,"['Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$14.99', '-40%']}"
Starlink: Battle for Atlas Digital Edition,"['Arcade, Adventure, Role-Playing']",['Ubisoft'],['16.366 GB'],"['NA/EU', 'October 16, 2018JP', 'April 25, 2019']",[],[],"['English, Portuguese, Spanish, French, German, Italian, Dutch, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$14.99', '-75%']}"
Darksiders Genesis - Nephilim Edition ,[],[],[],[],[],[],[],[],"{'Amazon.com': ['Physical', '$199.57', '-47%']}"
G.I. Joe: Operation Blackout,"['Action, Multiplayer']",['Game Mill'],['6.044 GB'],"['October 13, 2020']",tbd,tbd,"['English, Spanish, French, German, Italian, Dutch']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$33.88', '-15%'], 'Walmart': ['Physical', '$33.88', '-15%'], 'Target': ['Physical', '$33.99', '-15%']}"
Captain Tsubasa: Rise of New Champions,"['Sports, Action']",['BANDAI NAMCO Entertainment'],['13.361 GB'],"['August 28, 2020']",71,7.4,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$42.49', '-29%'], 'Walmart': ['Physical', '$42.49', '-29%']}"
Crash Team Racing Nitro-Fueled - Nitros Oxide Edition,"['Arcade, Racing']",['Activision'],['9.277 GB'],"['June 21, 2019']",[],[],[],[],"{'GameStop': ['Physical', '$39.97', '-33%']}"
Bounty Battle,"['Action, Fighting, Arcade, Multiplayer']",['Merge Games'],['1.71 GB'],"['NA/EU', 'September 10, 2020JP', 'September 24, 2020']",23,tbd,"['Japanese, English, Portuguese, Spanish, French, German, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$14.99', '-40%']}"
Double Dragon 4,"['Action, Fighting']",['Arc System Works'],['1.26 GB'],"['September  7, 2017']",tbd,4.7,"['Japanese, English, French, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.50', '-50%']}"
Alder's Blood,"['Adventure, Action, Strategy, Role-Playing']",['No Gravity Games'],['1.792 GB'],"['March 13, 2020']",74,7.6,"['English, Spanish, French, German, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-50%']}"
Rayman Legends Definitive Edition,"['Platformer, Action, Adventure']",['Ubisoft'],['2.951 GB'],"['NA/EU', 'September 12, 2017JP', 'February 22, 2018']",84,8.4,"['English, Spanish, French, German, Italian, Dutch, Portuguese, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-75%']}"
Lovecraft´s Untold Stories,"['Arcade, Action, Adventure, Role-Playing']",['BLG Publishing'],['2.36 GB'],"['May 10, 2019']",tbd,tbd,"['English, Spanish, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$6.89', '-54%']}"
Sea Salt,"['Action, Strategy']",['YCJY Games'],['2.202 GB'],"['NA/JP', 'October 17, 2019EU', 'October 22, 2019']",tbd,tbd,"['English, French, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.89', '-34%']}"
Bloodstained: Ritual of the Night,"['Adventure, Platformer, Action, Role-Playing']",['505 Games'],['6.368 GB'],"['NA/EU', 'June 25, 2019JP', 'October 24, 2019']",74,5.5,"['Japanese, English, Spanish, Portuguese, French, German, Italian, Russian, Korean']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$29.83', '-25%']}"
Fishing Star World Tour,"['Action, Sports']",['WFS'],['2.646 GB'],"['January 30, 2019']",tbd,tbd,"['Japanese, English, Spanish, French, German, Italian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$26.99', '-10%'], 'Best Buy': ['Physical', '$26.99', '-10%']}"
Holy Potatoes! We're In Space?!,"['Simulation, Adventure']",['Rising Star Games'],['1.646 GB'],"['January 17, 2019']",tbd,tbd,"['English, French, German, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.49', '-70%']}"
Dogurai,"['Platformer, Action, Adventure, Arcade']",['QUByte Interactive'],['123 MB'],"['March 24, 2020']",71,6.3,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$1.99', '-60%']}"
Sudoku Universe,"['Puzzle, Strategy, Board Game, Training']",['indienova'],['273 MB'],"['August  8, 2019']",tbd,tbd,"['Japanese, English, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.49', '-50%']}"
Flood of Light,"['Puzzle, Adventure, Platformer']",['indienova'],['737 MB'],"['August 23, 2018']",72,6.8,"['Japanese, English, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$2.49', '-50%']}"
88 Heroes - 98 Heroes Edition,"['Platformer, Action, Arcade']",['Rising Star Games'],['412 MB'],"['October 12, 2017']",65,6.4,"['Japanese, English, Spanish, French, German, Italian, Dutch, Portuguese']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$5.99', '-80%']}"
Mega Man X Legacy Collection,['Action'],['Capcom'],['2.977 GB'],"['NA/EU', 'July 24, 2018JP', 'July 26, 2018']",84,8.7,"['Japanese, English, Spanish, French, German, Italian, Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-50%']}"
Candleman,"['Action, Adventure, Puzzle, Role-Playing']",['indienova'],['1.452 GB'],"['October  3, 2019']",75,7.5,"['Japanese, English, Spanish, French, German, Italian, Dutch, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$10.49', '-30%']}"
Assassin's Creed III: Remastered,"['Action, Role-Playing, Adventure']",['Ubisoft'],['14.684 GB'],"['NA/EU', 'May 21, 2019JP', 'May 23, 2019']",60,6.7,"['Japanese, English, Spanish, French, Portuguese, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$19.99', '-50%']}"
Destiny Connect: Tick-Tock Travelers,['Role-Playing'],['NIS America'],['4.891 GB'],"['NA/JP', 'October 22, 2019EU', 'November  1, 2019']",57,5.8,['English'],"['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$32.03', '-20%']}"
Fury Unleashed,"['Platformer, Action, Multiplayer']",['Awesome Games'],['1.14 GB'],"['May  8, 2020']",76,7.1,"['English, Spanish, French, German, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-50%']}"
RICO,"['Arcade, First-Person, Action, Action']",['Rising Star Games'],['4.825 GB'],"['March 14, 2019']",70,6.3,"['Japanese, English, Spanish, French, Portuguese, German, Italian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-50%']}"
Xenoblade Chronicles Definitive Edition,['Role-Playing'],['Nintendo'],['13.719 GB'],"['May 29, 2020']",89,8.9,"['Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Best Buy': ['Physical', '$39.99', '-33%']}"
Minesweeper Genius,"['Puzzle, Strategy, Board Game']",['Blowfish Studios'],['299 MB'],"['February 12, 2019']",tbd,tbd,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$1.99', '-67%']}"
DRAGON BALL Xenoverse 2,"['Fighting, Action']",['BANDAI NAMCO Entertainment'],['7.952 GB'],"['September 22, 2017']",75,7.6,"['Japanese, English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$27.00', '-46%'], 'Walmart': ['Physical', '$27.00', '-46%']}"
Leisure Suit Larry - Wet Dreams Don't Dry,['Adventure'],['Assemble Entertainment'],['1.989 GB'],"['June 13, 2019']",52,5.1,"['English, Spanish, French, German, Italian, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-75%']}"
Toki,"['Action, Platformer, Arcade']",['Microids'],['699 MB'],"['December  4, 2018']",66,7.1,"['English, Spanish, French, German, Italian, Dutch, Portuguese']","['TV, Tabletop, Handheld']",{}
Little Misfortune,"['Adventure, Puzzle, Platformer']",['Killmonday Games'],['6.517 GB'],"['May 29, 2020']",tbd,7.8,"['Japanese, English, Portuguese, Spanish, French, German, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$12.99', '-35%']}"
OPUS Collection,[],[],[],"['April 30, 2019']",tbd,tbd,[],[],"{'Walmart': ['Physical', '$24.98', '-38%']}"
Anima: Gate of Memories - The Nameless Chronicles,"['Action, Role-Playing, Adventure, Fighting']",['Badland Games'],['3.424 GB'],"['June 29, 2018']",tbd,tbd,"['English, Spanish, French']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$6.99', '-65%']}"
Speed Dating for Ghosts,"['Role-Playing, Simulation']",['Laundry Bear Games'],['272 MB'],"['February 14, 2020']",tbd,tbd,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$2.09', '-70%']}"
CARRION,"['Action, Adventure, Platformer']",['Devolver Digital'],['565 MB'],"['July 23, 2020']",76,7.8,"['Japanese, English, Portuguese, Spanish, French, German, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$14.99', '-25%']}"
Darksiders II Deathinitive Edition,"['Action, Adventure']",['THQ Nordic'],['14.251 GB'],"['September 26, 2019']",77,7.9,"['Japanese, English, Portuguese, Spanish, French, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$14.99', '-50%']}"
The Messenger,"['Action, Adventure, Arcade, Platformer, Indie']",['Devolver Digital'],['1.93 GB'],"['August 30, 2018']",86,8.4,"['Japanese, English, French, Portuguese, Spanish, German, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-50%']}"
NBA 2K21,['Sports'],['2K'],['40.268 GB'],"['September  4, 2020']",69,1.2,"['Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$47.52', '-21%']}"
Tower Of Time,"['Strategy, Role-Playing, Adventure']",['Digerati'],['7.478 GB'],"['June 25, 2020']",tbd,4.8,"['English, French, German, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$16.23', '-35%']}"
Deathtrap Dungeon Trilogy,"['Adventure, Role-Playing, Board Game']",['Nomad Games'],['1.238 GB'],"['NA/EU', 'November 29, 2019JP', 'January  9, 2020']",tbd,tbd,"['Japanese, English, French, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']",{}
Bee Simulator,"['Education, Simulation, Adventure, Study']",['Nacon'],['7.454 GB'],"['NA', 'November 12, 2019EU', 'November 14, 2019JP', 'April 23, 2020']",65,6.9,"['Japanese, English, Portuguese, Spanish, French, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$29.83', '-25%']}"
Syberia,"['Adventure, Puzzle']",['Microids'],['1.436 GB'],"['NA/EU', 'October 20, 2017JP', 'December 20, 2018']",76,7.3,"['Japanese, English, Spanish, French, German, Italian, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.90', '-67%']}"
PowerA Joy-Con Comfort Grip – Black,[],[],[],"['March  3, 2017']",[],[],[],[],"{'Walmart': ['Physical', '$9.88', '-34%']}"
NBA 2K18,['Sports'],['Take 2 Interactive Software'],['23.543 GB'],"['September 15, 2017']",74,4.3,"['Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$14.99', '-75%']}"
Mega Man 11,['Action'],['Capcom'],['2.163 GB'],"['NA/EU', 'October  2, 2018JP', 'October  4, 2018']",80,8.6,"['Japanese, English, Spanish, French, German, Italian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$14.99', '-50%']}"
Quest Hunter,"['Adventure, Action, Role-Playing, Party']",['2 Zombie Games'],['2.3 GB'],"['July 12, 2019']",tbd,tbd,"['Japanese, English, Portuguese, French, German, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$14.99', '-50%']}"
Legendary Fishing,"['Sports, Simulation, Lifestyle, Adventure']",['Ubisoft'],['1.417 GB'],"['NA/EU', 'September 18, 2018JP', 'November 15, 2018']",tbd,6.0,"['Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$16.24', '-46%']}"
Mario Kart 8 Deluxe,"['Racing, Multiplayer']",['Nintendo'],['6.894 GB'],"['April 28, 2017']",92,8.6,"['Japanese, English, Spanish, French, German, Italian, Dutch, Portuguese, Russian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$49.94', '-17%'], 'Walmart': ['Physical', '$49.94', '-17%'], 'Best Buy': ['Physical', '$49.99', '-17%']}"
Monster Loves You,"['Simulation, Adventure, Puzzle']",['Radial Games'],['192 MB'],"['September 30, 2018']",tbd,tbd,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$1.99', '-80%']}"
LEGO DC Super-Villains Deluxe Edition,[],['WB Games'],['12.202 GB'],"['October 17, 2018']",[],[],[],[],"{'Nintendo eShop': ['Digital Download', '$22.49', '-70%']}"
Vampire: The Masquerade - Shadows of New York,['Adventure'],['Draw Distance'],['3.191 GB'],"['September 10, 2020']",65,tbd,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$11.69', '-10%']}"
Project Highrise: Architect's Edition,"['Simulation, Strategy']",['KalypsoMediaGroup'],['626 MB'],"['NA/EU', 'November 13, 2018JP', 'April 25, 2019']",72,tbd,"['English, Spanish, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Best Buy': ['Physical', '$25.99', '-35%']}"
Call of Cthulhu,"['Adventure, Role-Playing']",['Focus Home Interactive'],['7.481 GB'],"['NA/EU', 'October  8, 2019JP', 'July 23, 2020']",68,7.5,"['English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$27.99', '-30%'], 'Best Buy': ['Physical', '$27.99', '-30%']}"
Green Hell,"['Adventure, Simulation']",['Forever Entertainment'],['2.26 GB'],"['October  8, 2020']",tbd,8.9,"['German, English, Spanish, French, Italian, Portuguese, Russian']","['TV, Tabletop, Handheld']",{}
SNACK WORLD: THE DUNGEON CRAWL — GOLD,['Role-Playing'],['LEVEL-5'],['6.68 GB'],"['February 14, 2020']",68,7.4,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$26.97', '-46%'], 'GameStop': ['Physical', '$26.97', '-46%']}"
Hunting Simulator,"['Adventure, First-Person']",['Nacon'],['5.431 GB'],"['July 10, 2018']",tbd,7.4,"['English, Spanish, French, German, Italian, Portuguese, Russian']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$25.92', '-35%']}"
FINAL FANTASY XII THE ZODIAC AGE,['Role-Playing'],['SQUARE ENIX'],['12.669 GB'],"['April 30, 2019']",85,8.6,"['Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Best Buy': ['Physical', '$34.99', '-30%'], 'Walmart': ['Physical', '$34.99', '-30%']}"
Wolfenstein II: The New Colossus,"['First-Person, Action, Adventure, Action']",['Bethesda Softworks'],['21.951 GB'],"['NA/EU', 'June 29, 2018JP', 'July 26, 2018']",79,7.5,"['English, Spanish, French, Italian, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$35.63', '-41%']}"
Grimshade,"['Role-Playing, Strategy, Adventure']",['UTC ASTERION'],['3.788 GB'],"['June 25, 2020']",tbd,tbd,"['English, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$18.74', '-25%']}"
NoReload Heroes,"['Arcade, Action']",['Forever Entertainment'],['555 MB'],"['NA', 'July 19, 2018EU', 'July 26, 2018JP', 'December 19, 2019']",tbd,tbd,['English'],"['TV, Tabletop, Handheld']",{}
ANIMUS,"['Action, Role-Playing, Arcade, Fighting']",['TROOOZE'],['2.656 GB'],"['January  3, 2019']",[],[],"['Japanese, English, Spanish, German, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.99', '-50%']}"
Is It Wrong to Try to Pick Up Girls in a Dungeon? Familia Myth Infinite Combate,"['Role-Playing, Adventure']",['PQube'],['4.709 GB'],"['August 11, 2020']",tbd,tbd,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$29.99', '-25%']}"
Rune Factory 4 Special,"['Role-Playing, Simulation, Action']",['Marvelous (XSEED)'],['5.235 GB'],"['NA/JP', 'February 25, 2020EU', 'February 28, 2020']",81,8.0,"['English, French, German']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$29.99', '-25%']}"
Ultra Street Fighter II: The Final Challengers,"['Fighting, Action, Arcade, Multiplayer']",['Capcom'],['2.762 GB'],"['May 26, 2017']",66,6.7,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Digital Download', '$34.99', '-13%']}"
Neo Cab,['Adventure'],['Fellow Traveller'],['770 MB'],"['NA/EU', 'October  3, 2019JP', 'May 28, 2020']",75,6.8,"['Japanese, English, French, Portuguese, Spanish, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$14.99', '-25%']}"
My Friend Pedro,"['Arcade, Action, Adventure, Platformer, Indie']",['Devolver Digital'],['5.871 GB'],"['June 20, 2019']",78,7.8,"['Japanese, Portuguese, English, Spanish, French, German, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$11.99', '-40%']}"
Kingdom: New Lands,"['Strategy, Adventure, Simulation']",['Raw Fury'],['467 MB'],"['September 14, 2017']",74,7.1,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$2.99', '-80%']}"
Fate/EXTELLA LINK Fleeting Glory Limited Edition,[],[],[],"['March 12, 2019']",[],[],[],[],"{'Amazon.com': ['Physical', '$49.99', '-38%']}"
Syberia 3,"['Adventure, Puzzle']",['Microids'],['6.843 GB'],"['October 18, 2018']",tbd,4.0,"['English, Spanish, French, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-80%']}"
Bake ‘n Switch,"['Indie, Adventure, Action, Party, Multiplayer']",['Streamline Media Group'],['3.146 GB'],"['September 10, 2020']",tbd,tbd,"['Japanese, English, Spanish, French, German, Italian, Korean']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$25.49', '-15%']}"
The Stillness of the Wind,['Adventure'],['Fellow Traveller'],['736 MB'],"['February  7, 2019']",66,tbd,"['Japanese, English, Spanish, French, German, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.54', '-65%']}"
Starlink: Battle for Atlas Deluxe Edition,"['Arcade, Adventure, Role-Playing']",['Ubisoft'],['16.413 GB'],"['October 15, 2018']",[],[],[],[],"{'Nintendo eShop': ['Digital Download', '$23.99', '-70%']}"
MY HERO ONE'S JUSTICE 2,['Fighting'],['BANDAI NAMCO Entertainment'],['9.947 GB'],"['March 13, 2020']",65,6.2,"['English, Spanish, Portuguese, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$38.99', '-35%'], 'Target': ['Physical', '$38.99', '-35%'], 'Walmart': ['Digital Download', '$38.99', '-35%']}"
"Pokémon: Let’s Go, Eevee!","['Adventure, Role-Playing, Multiplayer']",['Nintendo'],['4.208 GB'],"['November 16, 2018']",80,6.2,"['Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$49.94', '-17%'], 'Walmart': ['Physical', '$49.94', '-17%'], 'Best Buy': ['Physical', '$49.99', '-17%'], 'Target': ['Digital Download', '$49.99', '-17%']}"
Goetia,['Adventure'],['Forever Entertainment'],['2.036 GB'],"['April 26, 2018']",tbd,5.4,"['English, French']","['TV, Tabletop, Handheld']",{}
Monster Hunter Generations Ultimate,['Action'],['Capcom'],['11.534 GB'],"['August 28, 2018']",80,8.5,"['English, Spanish, French, German, Italian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'GameStop': ['Physical', '$29.99', '-25%']}"
Mario Tennis Aces,['Sports'],['Nintendo'],['2.433 GB'],"['June 22, 2018']",75,7.1,"['Japanese, English, Spanish, French, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Best Buy': ['Physical', '$39.99', '-33%'], 'Target': ['Physical', '$39.99', '-33%']}"
I and Me,"['Platformer, Puzzle, Action']",['Ratalaika Games'],['668 MB'],"['July 13, 2017']",60,6.7,"['Japanese, English, Spanish, French, German, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.99', '-50%']}"
STAR WARS Jedi Knight II: Jedi Outcast,"['Action, Adventure']",['Aspyr'],['1.127 GB'],"['September 24, 2019']",64,5.5,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.99', '-50%']}"
Fate/EXTELLA LINK,['Action'],['Marvelous (XSEED)'],['5.031 GB'],"['NA/JP', 'March 19, 2019EU', 'March 22, 2019']",74,6.7,"['Japanese, English, Korean, Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$30.90', '-38%'], 'Walmart': ['Physical', '$30.90', '-38%']}"
Super Tennis Blast,"['Sports, Arcade, Party']",['Unfinished Pixel'],['423 MB'],"['EU', 'May 25, 2019JP', 'February 13, 2020']",77,8.0,"['English, Spanish']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$10.49', '-30%']}"
Deponia Doomsday,['Adventure'],['Daedalic'],['2.074 GB'],"['December 23, 2019']",tbd,tbd,"['English, Spanish, French, German, Italian, Portuguese, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.99', '-75%']}"
Dragon Marked For Death,"['Action, Role-Playing']",['INTI CREATES'],[],[],69,7.0,[],[],"{'Best Buy': ['Physical', '$29.99', '-40%'], 'Walmart': ['Physical', '$29.99', '-40%']}"
Battle Chasers: Nightwar,"['Role-Playing, Action']",['THQ Nordic'],['2.673 GB'],"['NA/EU', 'May 15, 2018JP', 'October  4, 2018']",80,8.0,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$29.00', '-27%']}"
Psikyo Shooting Stars ALPHA: Limited Edition - Nintendo Switch,[],[],[],"['January 21, 2020']",[],[],[],[],"{'Amazon.com': ['Physical', '$49.70', '-17%']}"
99Vidas - Definitive Edition,"['Arcade, Action, Multiplayer, Fighting']",['QUByte Interactive'],['446 MB'],"['November 27, 2018']",tbd,7.1,"['English, Portuguese']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$1.99', '-80%']}"
STORY OF SEASONS: Friends of Mineral Town,"['Role-Playing, Simulation']",['Marvelous (XSEED)'],['1.055 GB'],"['July 14, 2020']",77,8.1,"['English, Spanish, French, German']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$34.99', '-30%']}"
My Time at Portia,"['Adventure, Role-Playing, Simulation']",['Team17'],['4.8 GB'],"['April 16, 2019']",71,5.0,"['Japanese, English, Spanish, French, German, Italian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Best Buy': ['Physical', '$23.99', '-20%']}"
Troll and I,"['Action, Adventure, Role-Playing']",['Maximum Games'],['6.34 GB'],"['August 15, 2017']",tbd,4.7,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$15.99', '-47%'], 'Best Buy': ['Physical', '$15.99', '-47%']}"
